,date_commenced,claim,verdict
547,1992-10-19,today met president vice president willow run union near,0
548,1988-09-25,want go back malaise misery index,1
549,1992-10-11,know think anybody else brother recovering drug addict,0
550,1960-10-07,believe,1
551,2008-10-15,let get,1
552,1992-10-15,would target especially area either depressed lost lot defense related job,1
553,2004-09-30,believe america best day ahead u believe future belongs freedom fear,1
554,2004-09-30,could bilateral talk kim jong il,1
555,1992-10-19,million million people work,0
556,2000-10-11,one basic reason student get one one time teacher,1
557,1996-10-16,highest honor ever life think somebody russell kansa somebody grew living basement apartment someone whose parent finish high school somebody spent month hospital world war ii someone us buttonhook every day get dressed,0
558,2004-10-13,want american worker subsidizing loss job,1
559,1960-09-26,satisfied failing develop natural resource united state fullest,1
560,2016-10-09,said talk tough russia,0
561,2012-10-16,part seeing get automatic weapon kill folk amazing number hand criminal mentally ill,1
562,2016-10-09,country founded religious freedom liberty,0
563,1976-09-23,therefore seems hold lid best ability stimulate private economy get job job five six economy,1
564,1984-10-21,tough negotiator previous president made progress,0
565,1996-10-16,nobody smoke young old particularly young people smoke record,1
566,2000-10-03,good lively exchange,1
567,2004-10-08,president said blocking,0
568,2004-10-13,never suggested test turn security nation,0
569,2012-10-22,done yet,1
570,2000-10-03,prescription drug benefit drug therapy preventative medicine vision care,1
571,1992-10-15,program,1
572,1996-10-16,going regulatory gon na litigation reform,1
573,2000-10-17,worked bipartisan basis house worked former president reagan modernization strategic weaponry,0
574,2000-10-17,last week broke suspended campaigning two day part two day go back participate meeting charted president summit meeting returned earlier today,0
575,2016-09-26,person watch list fly list endorsement nra proud,0
576,1996-10-16,build b bomber california lost job california devastation big big cut,1
577,1960-10-13,question,1
578,2004-10-13,subject familiar,0
579,1976-10-22,last two year president found experience much difficult make decision second guess,0
580,1992-10-19,let look think real mistake made,1
581,1988-10-13,said time quote paraphrase freeze easy,0
582,2008-09-26,would wider war united state america might come back,1
583,2000-10-11,vice presidential nominee represents think people got see picked,1
584,1996-10-06,senator dole two three time tonight criticized working u n criticized working u n,0
585,1988-10-13,talked nuclear freeze back time europe trying convince european public opinion ought go forward deployment inf weapon,0
586,2016-10-19,went beijing said woman right human right,0
587,1976-10-22,asking help assistance president next four year,1
588,2008-09-26,strategy requires additional troop requires fundamental change strategy fought,0
589,2008-10-07,know like dark time,1
590,2000-10-11,therefore congress pass bill session ended passed enabling legislation,0
591,2016-10-19,think good,1
592,2004-10-08,made mistake way talk,0
593,2012-10-03,know four year ago said perfect man perfect president,0
594,2008-09-26,ruled handful tribe,0
595,1960-10-13,senator kennedy indicated several occasion program tonight misstating record figure,0
596,2000-10-03,came way iowa winnebago poodle order attend tonight,0
597,2012-10-16,looked pension,1
598,2008-10-15,well turn television watched arizona cardinal defeat dallas cowboy sunday,0
599,1992-10-19,president term limit,0
600,1996-10-06,senator kennedy friend,0
601,2000-10-11,governor mentioned earlier,0
602,2012-10-16,government create job,1
603,1992-10-15,talk republican leader want,0
604,1960-10-13,uh correct record mr nixon said depletion record opposite mine,0
605,1976-10-22,believe limited approach question would uh advisable think adequate,1
606,1976-09-23,story reported several time would lower tax low middle income family uh correction delivered white house sure president know uh correction still insists uh repeating erroneous statement,0
607,2004-09-30,believe president bush love country equally,1
608,1976-10-06,learned date expiration salt apparently,0
609,2000-10-03,decides right people,0
610,1988-10-13,measuring way democratic congress,1
611,2004-10-08,came see,0
612,2004-10-13,could speed,1
613,1960-10-07,secondly going provide fair employment,1
614,2008-10-07,step one,0
615,2012-10-22,recipe making sure taking advantage opportunity meeting challenge middle east,1
616,2004-10-08,john edward support tort reform,0
617,1992-10-15,know buying minute segment talk issue,0
618,2016-10-19,president nominates senate advises consent go forward process,1
619,2012-10-22,first sequester something proposed,0
620,2012-10-22,mean free market work,0
621,1996-10-16,prime minister rabin gave life believing trust could materialized still think,1
622,2004-10-08,constitution united state say know say,1
623,2004-10-13,last litany misstatement,1
624,2016-10-09,proven year produced result people,1
625,1992-10-11,get flying start execute plan,1
626,2016-10-09,may able insurance afford,1
627,2004-10-08,subscribe justice potter stewart standard,0
628,2016-09-26,came internet came internet think secretary clinton would agree much look isi internet beating u game,0
629,2016-09-26,exactly done,0
630,2004-10-13,think everything public life guided faith affected faith without transferring official way people,1
631,2016-09-26,go around lester tell,0
632,2016-10-19,investment investment new job investment education skill training opportunity people get ahead stay ahead,0
633,1960-10-13,may style,1
634,2016-10-09,going make america wealthy sound harsh say build wealth nation,1
635,1976-09-23,think time heal country vietnam war think people concerned uh pardon amnesty uh evaded draft whether crime system fair,1
636,1992-10-11,rewarded opening negotiation iran transfer nuclear technology,1
637,2000-10-17,said earlier strongest military need continue improving readiness making sure military personnel adequately paid combination pay benefit retirement veteran comparable stiff competition coming strong economy private sector,0
638,1984-10-21,read statement day,0
639,2008-09-26,well john day ago said fundamental economy sound,0
640,2008-10-15,fact joe want right thing employee want provide health insurance give percent credit actually able afford,1
641,1992-10-11,second got big company trouble including defense industry another one,1
642,2016-09-26,talking taking isi,0
643,1976-09-23,case mr nixon reason pardon given took office country divided condition,0
644,1992-10-15,found boy excuse give flavor boy houston kept chicken bathtub downtown houston missed day going livestock show,0
645,2016-10-09,hope time president pushed isi iraq,1
646,2012-10-22,going talk trip taken candidate office first trip took visit troop,0
647,2000-10-03,look fully recognize washington,0
648,1980-10-28,president carter also spoken new job created,0
649,1976-09-23,next congress probably first billion dollar congress history united state,1
650,1992-10-11,unlike world war ii fdr son flew mission,0
651,2004-09-30,strong courageous leader,1
652,1996-10-16,talked responsibility tonight,1
653,1992-10-19,well paper,1
654,2000-10-03,election america make important choice,0
655,2000-10-11,one reason regret getting detail wrong interfered several time point trying make,1
656,1960-10-21,decision president united state must make,1
657,1984-10-07,system still regard progressivity said changed,1
658,2004-09-30,honor visiting prime minister allawi,0
659,1980-10-28,frighten threat campaign rhetoric gone campaign senior citizen leave thinking way endangered would place turn,1
